smiles,molecular_weight,logp,hbd,hba,passes_lipinski,disease_area
CCc1cc(/C=C\c2nc3ccccc3o2)c(O)nc1C,280.33,3.97,1,4,True,infection
CCc1cc(NCc2ccccc2Cl)c(O)nc1C,276.77,3.924,2,3,True,infection
CCc1cc(NCc2ccc(OC)cc2)c(O)nc1C,272.35,3.279,2,4,True,infection
CCc1cc(CCc2cc(CC)c(C)nc2OC)c(O)nc1C,314.43,3.718,1,4,True,infection
Oc1ncccc1C(C#CC1CC1)(OCc1cccnc1)C(F)(F)F,348.32,3.57,1,4,True,infection
CCc1cc(CCN2C(=O)c3ccccc3C2=O)c(O)nc1C,310.35,2.497,1,4,True,infection
CCc1cc(CCc2nc3c(F)cccc3o2)c(S)nc1C,316.4,4.307,1,4,True,infection
CCc1cc(/C=C/c2nc3ccccc3o2)c(O)nc1C,280.33,3.97,1,4,True,infection
CCc1cc(NCc2ccccc2O)c(O)nc1C,258.32,2.976,3,4,True,infection
CCc1cc(NCc2nc(CC)c(C)cc2OC)c(O)nc1C,315.42,3.545,2,5,True,infection
CCc1cc(CCc2nc3c(C)cccc3o2)c(O)nc1C,296.37,3.893,1,4,True,infection
CCc1cc(OCc2nc3c(Cl)ccc(Cl)c3o2)c(O)nc1C,353.21,4.685,1,5,True,infection
Cc1cccc2c1ncn2Cc1c(F)cccc1F,258.27,3.671,0,1,True,infection
CCc1cc(C(C#CC2CC2)(OCC#N)C(F)(F)F)c(O)nc1C,338.33,3.369,1,4,True,infection
CCc1cc(CCc2ccccn2)c(O)nc1C,242.32,2.838,1,3,True,infection
CCc1cc(CCc2cc3cnccc3o2)c(O)nc1C,282.34,3.584,1,4,True,infection
CCc1cc(CCc2nc3c(F)cccc3o2)c(O)nc1C,300.33,3.724,1,4,True,infection
CCc1cc(CCc2nc3c(F)ccc(F)c3o2)c(S)nc1C,334.39,4.446,1,4,True,infection
CCC1=C(C)NC(N)C(CCc2nc3ccccc3o2)=C1,283.38,3.259,2,4,True,infection
CCc1cc(NCc2ccccc2C)c(O)nc1C,256.35,3.579,2,3,True,infection
CCc1ccccc1CNc1cc(CC)c(C)nc1O,270.38,3.833,2,3,True,infection
CCc1cc(CNc2cc(CC)c(C)nc2O)c(OC)cc1C,314.43,4.15,2,4,True,infection
Cc1nc2ccccc2n1Cc1c(F)cccc1F,258.27,3.671,0,1,True,infection
Cc1cccc2c1nc(-c1ccncc1)n2Cc1c(F)cccc1F,335.36,4.733,0,2,True,infection
Cc1nc(O)c(CCc2nc3ccccc3o2)cc1C(N)=O,297.31,2.121,2,5,True,infection
Cc1nc(O)c(CCc2nc3ccccc3o2)cc1N(C)C,297.36,3.088,1,5,True,infection
CCc1cc(NCc2cc3c(cc2OC)CCC3)c(O)nc1C,312.41,3.767,2,4,True,infection
CC1Cn2c(O)nc3cccc(c32)CN1,203.24,1.234,2,3,True,infection
CCc1cc(CCC2=NC3CCCCC3O2)c(O)nc1C,288.39,3.331,1,4,True,infection
CCc1cc(NCC(=O)Nc2c(O)cc(Cl)cc2Cl)c(O)nc1C,370.24,3.721,4,5,True,infection
CCc1cc(NCc2cnccc2OC)c(O)nc1C,273.34,2.674,2,5,True,infection
O=C1CSC(c2c(F)cccc2F)N1c1cccc(Br)n1,371.21,3.901,0,3,True,infection
O=S(=O)(c1ccccc1)c1c(C2=NCCN2)[nH]c2ccc(Cl)cc12,359.84,3.004,2,4,True,infection
O=C1CSC(c2c(Cl)cccc2Cl)N1c1ccc(Br)cn1,404.12,4.93,0,3,True,infection
O=S(=O)(c1ccccc1)c1c(-c2ncc[nH]2)[nH]c2ccc(Cl)cc12,357.82,4.044,2,3,True,infection
O=S(=O)(c1ccccc1)c1c(C2=NCCS2)[nH]c2ccc(Cl)cc12,376.89,4.148,1,4,True,infection
Cc1ccc(N2C(=O)CSC2c2c(C)cccc2Cl)nc1,318.83,4.13,0,3,True,infection
Cc1cc(C)nc(N2C(=O)CSC2c2c(Cl)cccc2Cl)c1,353.27,4.784,0,3,True,infection
Cc1ccnc(N2C(=O)CSC2c2c(F)cccc2F)c1,306.34,3.447,0,3,True,infection
Cc1cn([C@H]2CC(F)(F)[C@@H](CO)O2)c(=O)[nH]c1=O,262.21,-0.24,2,4,True,infection
O=C1CSC(c2c(F)cccc2F)N1c1ccncc1,292.31,3.138,0,3,True,infection
O=C1CSC(c2c(F)cccc2F)N1c1ccc(Br)cn1,371.21,3.901,0,3,True,infection
Cc1cccc(N2C(=O)CSC2c2c(Cl)cccc2Cl)n1,339.25,4.475,0,3,True,infection
Nc1nc2cc(Cl)c(Cl)cc2n1Cc1ccc(C(F)(F)F)cc1,360.17,4.992,1,2,True,infection
c1ccc2[nH]c(-c3cscn3)nc2c1,201.25,2.686,1,3,True,infection
O=C1CSC(c2c(F)cccc2Cl)N1c1ccccn1,308.76,3.653,0,3,True,infection
Cc1cccc(N2C(=O)CSC2c2c(F)cccc2F)n1,306.34,3.447,0,3,True,infection
Cc1cn([C@H]2CC[C@@H](CO)O2)c(=O)[nH]c1=O,226.23,-0.485,2,4,True,infection
O=[N+]([O-])c1ccc(Cn2c(Cl)nc3cc(Cl)c(Cl)cc32)cc1,356.6,4.953,0,3,True,infection
Cc1nc(-c2[nH]c3ccc(Cl)cc3c2S(=O)(=O)c2ccccc2)[nH]c1C,385.88,4.661,2,3,True,infection
O=C1CSC(c2c(Cl)cccc2Cl)N1c1ccc(Cl)cn1,359.67,4.82,0,3,True,infection
Nc1nc2cc(Cl)c(Cl)cc2n1Cc1ccc(Cl)cc1,326.61,4.627,1,2,True,infection
Nc1nc(-c2[nH]c3ccc(Cl)cc3c2S(=O)(=O)c2ccccc2)cs1,389.89,4.36,2,5,True,infection
Cc1cnc(-c2[nH]c3ccc(Cl)cc3c2S(=O)(=O)c2ccccc2)[nH]1,371.85,4.353,2,3,True,infection
Cc1cccc(N2C(=O)CSC2c2c(C)cccc2F)n1,302.37,3.616,0,3,True,infection
O=C1CSC(c2c(F)cccc2F)N1c1ccc(Cl)cn1,326.76,3.792,0,3,True,infection
Cc1ccnc(N2C(=O)CSC2c2c(F)cccc2Cl)c1,322.79,3.961,0,3,True,infection
Cc1cc(C)nc(N2C(=O)CSC2c2c(F)cccc2F)c1,320.36,3.755,0,3,True,infection
CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C=C4)O[C@H](C)[C@@H](C)C3=O,368.43,4.529,0,5,True,infection
CC(C)Nc1cnnc(N2CCN(C(=O)c3ccc4[nH]ccc4c3)CC2)c1,364.45,2.741,2,5,True,infection
COc1c(C)cc(CN2CCN(c3ncccn3)CC2)cc1C.Cl,348.88,2.846,0,5,True,infection
CCNc1cccnc1N1CCN(C(=O)c2cc3c(C)c(OC)c(C)c(C)c3[nH]2)CC1,421.55,3.891,2,5,True,infection
CC(C)(C)Nc1cccnc1N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1,377.49,3.736,2,4,True,infection
CCN(C(C)=O)c1cccnc1N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1,391.48,2.898,1,4,True,infection
O=c1c2cccn2c2cccc(F)c2n1CC/N=C(\S)Nc1ccc(Br)cn1,460.33,3.949,2,3,True,infection
CCNc1cccnc1N1CCN(C(=O)c2cc3ccccc3s2)CC1,366.49,3.691,1,5,True,infection
COc1ccccc1N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1,335.41,3.139,1,3,True,infection
CC(C)Nc1ccccc1N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1,362.48,3.951,2,3,True,infection
COc1ccc2[nH]c(C(=O)N3CCN(c4ncccc4NC(C)C)CC3)cc2c1.CS(=O)(=O)O,489.6,2.858,3,7,True,infection
CC(C)Nc1ccc(N2CCN(C(=O)c3ccc4[nH]ccc4c3)CC2)nc1,363.47,3.346,2,4,True,infection
CC(C)(C)NC(=O)c1cccnc1N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1,405.5,3.054,2,4,True,infection
O=C(NNc1nc2ccccc2n2cccc12)c1cnccn1,304.31,2.034,2,5,True,infection
CCN1C(=O)c2cccnc2Oc2ccccc21,240.26,2.854,0,3,True,infection
C=CCN1C(=O)c2cccnc2Oc2ccccc21,252.27,3.02,0,3,True,infection
CCNc1cccnc1N1CCN(C(=O)c2cccc3cc[nH]c23)CC1,349.44,2.957,2,4,True,infection
CCOc1ccccc1N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1,349.43,3.529,1,3,True,infection
CC(C)Nc1cc(C(F)(F)F)ccc1N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1,430.47,4.969,2,3,True,infection
CCCN1C(=O)c2cccnc2Oc2ncccc21,255.28,2.639,0,4,True,infection
CCCN1C(=O)c2ccccc2Sc2ccccc21,269.37,4.208,0,2,True,infection
CCN1C(=O)c2cc(N)ccc2Oc2ccccc21,254.29,3.041,1,3,True,infection
CCCN1C(=O)c2cc(N)ccc2Oc2ccc(C)cc21,282.34,3.74,1,3,True,infection
CN1C(=O)c2cccnc2Oc2ccccc21,226.23,2.464,0,3,True,infection
Cc1cc2c(cc1C)N(C)C(=O)c1cc(N)cnc1O2,269.3,2.663,1,4,True,infection
CC(=O)CCCCC[C@H](NC(=O)C1CCCCN1C)C(=O)Nc1nc(-c2ccccc2)cs1,470.64,4.257,2,6,True,infection
COc1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1,324.41,4.258,2,4,True,infection
COc1ccc(C(=O)Nc2ccccc2N)cc1,242.28,2.53,2,3,True,infection
CC(=O)Nc1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1,351.43,4.208,3,4,True,infection
CC(=O)Nc1ccc(C(=O)Nc2ccccc2N)cc1,269.3,2.479,3,3,True,infection
COc1ccc(NCc2ccc(C(=O)Nc3ccccc3O)cc2)cc1OC,378.43,4.274,3,5,True,infection
COc1ccc(NCc2ccc(C(=O)Nc3ccccc3N)cc2)cc1OC,377.44,4.15,3,5,True,infection
O=C(CCCCCCC(=O)Nc1ccccc1)NO,264.33,2.471,3,3,True,infection
Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1,376.42,3.343,3,5,True,infection
O=C(Nc1cc(-c2ccccc2)ccc1O)c1cccs1,295.36,4.373,2,3,True,infection
COC(=O)NCc1ccc(C(=O)Nc2cc(-c3ccccc3)ccc2N)cc1,375.43,4.044,3,4,True,infection
CCOC(=O)NCc1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1,395.48,4.496,3,5,True,infection
COC(=O)NCc1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1,381.46,4.106,3,5,True,infection
Nc1nc(NCc2ccc(C(=O)Nc3ccccc3N)cc2)nc(NC2Cc3ccccc3C2)n1,466.55,3.48,5,8,True,infection
Nc1nc(NCc2ccc(C(=O)Nc3ccccc3N)cc2)nc(N2CCOCC2)n1,420.48,1.737,4,9,True,infection
Nc1nc(NCc2ccc(C(=O)Nc3ccccc3N)cc2)nc(NC2CCCC2)n1,418.51,3.255,5,8,True,infection
O=C(Nc1cc(-c2ccccc2)ccc1O)c1ccccc1,289.33,4.312,2,2,True,infection
Nc1ccccc1NC(=O)c1cccnc1,213.24,1.916,2,3,True,infection
Nc1ccc(-c2cccs2)cc1NC(=O)c1ccccc1,294.38,4.25,2,3,True,infection
Nc1ccc(-c2ccccc2)cc1NC(=O)c1ccccc1,288.35,4.188,2,2,True,infection
Nc1ccccc1NC(=O)c1ccccc1,212.25,2.521,2,2,True,infection
Nc1ccc(-c2cccs2)cc1NC(=O)c1cccnc1,295.37,3.645,2,4,True,infection
Nc1ccc(-c2ccccc2)cc1NC(=O)c1cccnc1,289.34,3.583,2,3,True,infection
CC(=O)CCCCC[C@H](NC1CCCCN1C)C(=O)Nc1nc(-c2ccccc2)cs1,442.63,4.688,2,6,True,infection
S=c1[nH]cc(-c2ccncc2)[nH]1,177.23,2.134,2,2,True,infection
O=C(/C=C/c1ccc(CNC(=O)c2ccc(N3CCCC3)cc2)cc1)NO,365.43,2.735,3,4,True,infection
CN(C)c1ccc(C(=O)NCc2ccc(/C=C/C(=O)NO)cc2)cc1,339.39,2.201,3,4,True,infection
O=C(/C=C/c1ccc(CN(CCO)CCc2cc3ccccc3[nH]2)cc1)NO,379.46,2.724,4,4,True,infection
Nc1ccccc1NC(=O)c1ccc(CNc2nccc(-c3cccnc3)n2)cc1,396.45,3.985,3,6,True,infection
CNC(=O)C(N)c1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1,380.47,2.995,4,5,True,infection
Cc1cc(=O)oc2cc(NC(=O)[C@H](CCCCNC(=O)C(F)(F)F)NC(=O)OC(C)(C)C)ccc12,499.49,3.782,3,6,True,infection
O=C(/C=C/c1ccc(CN(CCO)CCc2c[nH]c3ccccc23)cc1)NO,379.46,2.724,4,4,True,infection
O=C(/C=C/c1ccc2c(c1)nc(CCc1ccccc1)n2CCN1CCCC1)NO,404.51,3.436,2,4,True,infection
CC(/C=C/c1ccccc1)=C\C(=O)NCCCCCC(=O)NO,316.4,2.828,3,3,True,infection
O=C(/C=C/c1ccc2cccnc2c1)NCCCCCC(=O)NO,327.38,2.43,3,4,True,infection
O=C(C=C1c2ccccc2-c2ccccc21)NCCCCCC(=O)NO,350.42,3.281,3,3,True,infection
O=C(/C=C/c1ccc(Cl)cc1F)NCCCCCC(=O)NO,328.77,2.674,3,3,True,infection
Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc(N2CCC3(CCNC3)CC2)nc1,433.58,4.225,3,6,True,infection
O=C(/C=C/c1ccc(/C=N/OCc2c(F)c(F)c(F)c(F)c2F)cc1)NO,386.28,3.451,2,4,True,infection
O=C(/C=C/c1ccc(/C=N/OCc2ccc([N+](=O)[O-])cc2)cc1)NO,341.32,2.664,2,6,True,infection
COC(=O)c1ccc(CO/N=C/c2ccc(/C=C/C(=O)NO)cc2)cc1,354.36,2.543,2,6,True,infection
O=C(/C=C/c1ccc(/C=N/OCCN2CCOCC2)cc1)NO,319.36,0.888,2,6,True,infection
Cl.O=C(/C=C/c1ccc(-c2cc(CN3CCOCC3)on2)cc1)NO,365.82,2.114,2,6,True,infection
CC(/C=C/C(=O)NO)=C\[C@@H](C)C(=O)c1ccc(N(C)C)cc1,302.37,2.579,2,4,True,infection
Nc1ccccc1NC(=O)c1ccc(CNc2nccc(-c3ccn[nH]3)n2)cc1,385.43,3.313,4,6,True,infection
NS(=O)(=O)NCCCCC(=O)Nc1cccc(-c2ccccc2)c1,347.44,2.256,3,3,True,infection
CC(=O)NS(=O)(=O)NCCCCCC(=O)Nc1cccc(-c2ccccc2)c1,403.5,2.823,3,4,True,infection
NS(=O)(=O)NC(=O)CCCCCC(=O)Nc1cccc(-c2ccccc2)c1,389.48,2.562,3,4,True,infection
NS(=O)(=O)OCCCCCC(=O)Nc1cccc(-c2ccccc2)c1,362.45,3.073,2,4,True,infection
CN(CCCCCC(=O)Nc1cccc(-c2ccccc2)c1)S(N)(=O)=O,375.49,2.988,2,3,True,infection
CN(C)S(=O)(=O)NCCCCCC(=O)Nc1cccc(-c2ccccc2)c1,389.52,3.249,2,3,True,infection
CNS(=O)(=O)NCCCCCC(=O)Nc1cccc(-c2ccccc2)c1,375.49,2.906,3,3,True,infection
NS(=O)(=O)NCCCCCCC(=O)Nc1cccc(-c2ccccc2)c1,375.49,3.036,3,3,True,infection
NS(=O)(=O)NCCCCCC(=O)Nc1cccc(-c2ccccc2)c1,361.47,2.646,3,3,True,infection
CCC(=O)CCCCC[C@H](NC(=O)C1CN(C)C1)c1ncc(-c2cc3ccccc3nc2OC)[nH]1,477.61,4.282,2,6,True,infection
O=C(NO)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,296.15,3.631,2,2,True,infection
O=C(NO)C(c1ccc2c(c1)CCO2)c1ccc2c(c1)CCO2,311.34,2.194,2,4,True,infection
CS(=O)(=O)Nc1ccc(C(C(=O)NO)c2ccc(NS(C)(=O)=O)cc2)cc1,413.48,1.067,4,6,True,infection
O=C(NO)C(c1cccc(F)c1)c1cccc(F)c1,263.24,2.602,2,2,True,infection
O=C(NO)C(c1ccc(F)cc1)c1ccc(F)cc1,263.24,2.602,2,2,True,infection
CN1c2ccccc2C(C(=O)NO)c2ccccc21,254.29,2.405,2,3,True,infection
O=C(NO)C1c2ccccc2Oc2ccccc21,241.25,2.43,2,3,True,infection
O=C(NO)C1c2ccccc2Cc2ccccc21,239.27,2.228,2,2,True,infection
CC(C(=O)NO)(c1ccccc1)c1ccccc1,241.29,2.498,2,2,True,infection
O=C(CC(c1ccccc1)c1ccccc1)NO,241.29,2.714,2,2,True,infection
O=C(NO)C(Cc1ccccc1)c1ccccc1,241.29,2.518,2,2,True,infection
CC(C(=O)NO)c1ccccc1,165.19,1.296,2,2,True,infection
O=C(NO)C(c1ccccc1)c1ccccc1,227.26,2.324,2,2,True,infection
O=C(NO)c1cnc(N2CCN(S(=O)(=O)c3ccc4ccccc4c3)CC2)nc1,413.46,1.26,2,7,True,infection
O=C(NO)c1cnc(N2CCN(C(/C=C/c3ccc(F)cc3)CO)CC2)nc1,387.42,0.931,3,7,True,infection
C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCC(=O)NO)cc23)c1,434.5,4.198,3,7,True,infection
O=C(CCCCCNC(=O)NC(=O)c1ccccc1)NO,293.32,1.192,4,4,True,infection
O=C(CCCCCNC(=O)NC(=O)c1ccc(Br)cc1)NO,372.22,1.954,4,4,True,infection
CC(=O)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)Nc1ccc2c(C)cc(=O)oc2c1,479.53,3.641,3,6,True,infection
Cn1c(/C=C/C(=O)NO)ccc1C(=O)Cc1ccccc1,284.31,1.969,2,3,True,infection
CCN(CC)Cc1ccc2cc(COC(=O)Nc3ccc(C(=O)NO)cc3)ccc2c1,421.5,4.549,3,5,True,infection
Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1,349.43,3.327,4,3,True,infection
O=C(CCCc1ccccc1)NO,179.22,1.515,2,2,True,infection
O=C(/C=C/c1cccc(S(=O)(=O)Nc2ccccc2)c1)NO,318.35,2.006,3,4,True,infection
O=C(CCCCCCC(=O)Nc1cccnc1)NO,265.31,1.866,3,4,True,infection
O=C(CCCCCN1C(=O)c2cccc3cccc(c23)C1=O)NO,326.35,2.502,2,4,True,infection
O=C(CCCCCCC(=O)NO)NO,204.23,0.338,4,4,True,infection
COc1ccc(COC(CCCCCC(=O)NO)C(=O)Nc2ccccc2)cc1,400.48,3.675,3,5,True,infection
O=C(CCCCCC1OCCCCCOc2ccccc2NC1=O)NO,364.44,3.029,3,5,True,infection
O=C(CCCCCC1OCCCCCCOc2ccccc2NC1=O)NO,378.47,3.419,3,5,True,infection
O=C(CCCCCC1OCCCCCCCOc2ccccc2NC1=O)NO,392.5,3.809,3,5,True,infection
COc1cc2cc(c1)COc1ccccc1NC(=O)C(CCCCCC(=O)NO)OC/C=C\2,454.52,4.081,3,6,True,infection
COc1cc2cc(c1)COc1ccccc1NC(=O)[C@H](CCCCCC(=O)NO)OC/C=C\2,454.52,4.081,3,6,True,infection
COc1cc2cc(c1)COc1ccccc1NC(=O)[C@@H](CCCCCC(=O)NO)OC/C=C\2,454.52,4.081,3,6,True,infection
COc1cc2cc(c1)COc1ccccc1NC(=O)C(CCCCCC(=O)NO)OCCC2,456.54,4.0,3,6,True,infection
COc1cc2cc(c1)COc1ccccc1NC(=O)[C@H](CCCCCC(=O)NO)OCCC2,456.54,4.0,3,6,True,infection
COc1cc2cc(c1)COc1ccccc1NC(=O)[C@@H](CCCCCC(=O)NO)OCCC2,456.54,4.0,3,6,True,infection
CCCC(=O)O,88.11,0.871,1,1,True,infection
CCCC(=O)NO,103.12,0.292,2,2,True,infection
O=C(O)CCCc1ccccc1,164.2,2.094,1,1,True,infection
CCCC(CCC)C(=O)O,144.21,2.287,1,1,True,infection
CCCC(CCC)C(=O)NO,159.23,1.708,2,2,True,infection
CNC(=O)/C(CCCCCCC(=O)Nc1ccccc1)=N\O,305.38,2.542,3,4,True,infection
CNC(=O)/C(CCCCCCC(=O)Nc1ccc2ccccc2c1)=N\O,355.44,3.695,3,4,True,infection
CNC(=O)/C(CCCCCCC(=O)Nc1cnc2ccccc2c1)=N\O,356.43,3.09,3,5,True,infection
CNC(=O)/C(CCCCCCC(=O)NC1c2ccccc2-c2ccccc21)=N\O,393.49,3.789,3,4,True,infection
CNC(=O)/C(CCCCCCC(=O)Nc1ccc(N(C)C)cc1)=N\O,348.45,2.608,3,5,True,infection
CNC(=O)/C(CCCCCCC(=O)Nc1ccc(-c2ccccc2)cc1)=N\O,381.48,4.209,3,4,True,infection
CNC(=O)/C(CCCCCCC(=O)Nc1cccc(Br)c1)=N\O,384.27,3.304,3,4,True,infection
CNC(=O)/C(CCCCCCC(=O)Nc1cccc(-c2ccccc2)c1)=N\O,381.48,4.209,3,4,True,infection
CNC(=O)/C(CCCCCCC(=O)Nc1cccc(-c2ccc(C(=O)O)cc2)c1)=N\O,425.49,3.907,4,5,True,infection
CNC(=O)/C(CCCCCCC(=O)Nc1cccc(-c2cccnc2)c1)=N\O,382.46,3.604,3,5,True,infection
CNC(=O)/C(CCCCCCC(=O)Nc1cccc(-c2ccc(Cl)nc2)c1)=N\O,416.91,4.257,3,5,True,infection
CNC(=O)/C(CCCCCCNC(=O)c1cc(-c2cccc(NC(=O)OC(C)(C)C)c2)on1)=N/O,487.56,3.945,4,8,True,infection
CNC(=O)/C(CCCCCCNC(=O)c1cc(-c2ccc(NC(=O)OC(C)(C)C)cc2)on1)=N/O,487.56,3.945,4,8,True,infection
CNC(=O)/C(CCCCCCNC(=O)c1cc(-c2cccc(N)c2)on1)=N/O,387.44,2.18,4,7,True,infection
CNC(=O)/C(CCCCCCNC(=O)c1cc(-c2ccc(N)cc2)on1)=N/O,387.44,2.18,4,7,True,infection
CNC(=O)/C(CCCCC[C@H](NCc1ccc(OC)cc1)C(=O)Nc1ccccc1)=N\O,440.54,3.319,4,6,True,infection
O=C(NO)c1cnc(N2C[C@@H]3[C@H](C2)[C@H]3NCc2ccc3cc(F)ccc3n2)nc1,394.41,1.507,3,7,True,infection
O=C(NO)c1cnc(N2C[C@@H]3[C@H](C2)[C@H]3NCc2ccc(Cl)cc2)nc1,359.82,1.473,3,6,True,infection
CC(=O)Nc1ccc(C(=O)CSc2nc(C)cc(O)n2)cc1,317.37,2.424,2,6,True,infection
CC(=O)Nc1ccc(C(=O)CSc2nccc(C)n2)cc1,301.37,2.718,1,5,True,infection
COc1cc(C)nc(SCC(=O)c2ccc(NC(C)=O)cc2)n1,331.4,2.727,1,6,True,infection
CC(=O)Nc1ccc(C(=O)CSc2nc(C)cc(C)n2)cc1,315.4,3.027,1,5,True,infection
CC(=O)Nc1ccc(C(=O)CSc2cccc(O)c2)cc1,301.37,3.326,2,4,True,infection
CC(=O)Nc1ccc(C(=O)COc2nc(C)cc(O)n2)cc1,301.3,1.711,2,6,True,infection
CC(=O)Nc1ccc(C(=O)COc2cc(C)cc(O)n2)cc1,300.31,2.316,2,5,True,infection
CC(=O)Nc1ccc(CSc2nc(C)cc(O)n2)cc1,289.36,2.741,2,5,True,infection
CC(=O)Nc1ccc(C(O)CSc2nc(C)cc(O)n2)cc1,319.39,2.275,3,6,True,infection
Cc1cc(O)nc(SCC(=O)c2ccccc2)n1,260.32,2.466,1,5,True,infection
CC(=O)N(C)c1ccc(C(=O)CSc2nc(C)cc(O)n2)cc1,331.4,2.448,1,6,True,infection
Cc1cc(O)nc(SCC(=O)c2ccc(NC(=O)c3ccccc3)cc2)n1,379.44,3.718,2,6,True,infection
COc1ccc(C(=O)CSc2nc(C)cc(O)n2)cc1,290.34,2.474,1,6,True,infection
Cc1cc(O)nc(SCC(=O)c2ccc(C(C)(C)C)cc2)n1,316.43,3.763,1,5,True,infection
Cc1cc(O)nc(SCC(=O)c2ccc(Cl)cc2)n1,294.76,3.119,1,5,True,infection
Cc1cc(O)nc(SCC(=O)c2ccc(O)cc2)n1,276.32,2.171,2,6,True,infection
Cc1cc(O)nc(SCC(=O)c2ccc(O)c(O)c2)n1,292.32,1.877,3,7,True,infection
Cc1cc(O)nc(SCC(=O)c2ccc3c(c2)OCCO3)n1,318.35,2.237,1,7,True,infection
Cc1cc(O)nc(SCC(=O)c2ccc3c(c2)NC(=O)C3)n1,315.35,1.96,2,6,True,infection
Cc1cc(O)nc(SCC(=O)c2cccs2)n1,266.35,2.527,1,6,True,infection
COC(=O)CSc1nc(C)cc(O)n1,214.25,0.756,1,6,True,infection
CC(=O)CSc1nc(C)cc(O)n1,198.25,1.172,1,5,True,infection
Cc1cc(O)nc(SCC(=O)C(C)(C)C)n1,240.33,2.198,1,5,True,infection
CCOC(=O)CC(=O)CSc1nc(C)cc(O)n1,270.31,1.105,1,7,True,infection
Cc1cc(O)nc(SCC(=O)NCCCCc2ccccc2)n1,331.44,2.722,2,5,True,infection
Cc1cc(O)nc(SCC(=O)NCCc2ccccc2)n1,303.39,1.942,2,5,True,infection
Cc1cc(O)nc(SCC(=O)NCCCCCCc2ccccc2)n1,359.5,3.502,2,5,True,infection
CN(C)CC(C)(C)Cn1c(CCc2ccccc2)nc2cc(/C=C/C(=O)NO)ccc21,420.56,3.928,2,4,True,infection
O=C(/C=C/c1ccc2c(c1)nc(CCc1ccccc1)n2CCN1CCCCC1)NO,418.54,3.826,2,4,True,infection
CCCCc1nc2cc(/C=C/C(=O)NO)ccc2n1CCN(CC)CC.Cl.Cl,431.41,4.083,2,4,True,infection
CCCCc1nc2cc(/C=C/C(=O)NO)ccc2n1CCNC(C)C,344.46,2.896,3,4,True,infection
CN(C)CC(C)(C)Cn1c(CC(C)(C)C)nc2cc(/C=C/C(=O)NO)ccc21,386.54,3.731,2,4,True,infection
CCCCCCc1nc2cc(/C=C/C(=O)NO)ccc2n1CCNCC,358.49,3.287,3,4,True,infection
CCCCCCc1nc2cc(/C=C/C(=O)NO)ccc2n1CCNC(C)C,372.51,3.676,3,4,True,infection
CCCCCCc1nc2cc(/C=C/C(=O)NO)ccc2n1CCN(C)C,358.49,3.239,2,4,True,infection
CC/C=C\CCc1nc2cc(/C=C/C(=O)NO)ccc2n1CCNCC,356.47,3.063,3,4,True,infection
CCCCCc1nc2cc(/C=C/C(=O)NO)ccc2n1CCNC(C)C,358.49,3.286,3,4,True,infection
[N-]=[N+]=NCc1cc(Cn2cc(NC(=O)CCCCCCC(=O)NO)cn2)cc(N=[N+]=[N-])c1,440.47,4.468,3,6,True,infection
NC(=O)c1ccccc1Nc1cccc(OCCc2ccccc2)c1,332.4,4.151,2,3,True,infection
CN1C[C@@H](C(=O)Nc2ccc(Cl)cc2)[C@H](c2ccc(/C=C/C(=O)Nc3ccccc3N)cc2)C1,474.99,4.858,3,4,True,infection
CN1C[C@H](C(=O)Nc2ccc(Cl)cc2)[C@@H](c2ccc(/C=C/C(=O)Nc3ccccc3N)cc2F)C1,492.98,4.997,3,4,True,infection
CN1C[C@H](C(=O)Nc2ccc(Cl)cc2)[C@@H](c2ccc(/C=C/C(=O)Nc3ccccc3N)cc2)C1,474.99,4.858,3,4,True,infection
CCCCN(Cc1ccc(C(=O)NO)cc1)C(=O)Nc1ccccc1,341.41,3.64,3,3,True,infection
Cc1cc(C)cc(C(=O)NOCCCCCC(=O)NO)c1,294.35,2.031,3,4,True,infection
Cc1ccc(C(=O)NOCCCCCC(=O)NO)cc1C,294.35,2.031,3,4,True,infection
Cc1cccc(C(=O)NOCCCCCC(=O)NO)c1,280.32,1.722,3,4,True,infection
CN1CCc2c(c3ccccc3n2Cc2ccc(C(=O)NO)cc2)C1,335.41,2.797,2,3,True,infection
