smiles,molecular_weight,logp,hbd,hba,passes_lipinski,disease_area
O=C1Nc2ccccc2/C1=C1\C(=O)N(CCCc2ccccc2)c2ccccc21,380.45,4.529,1,2,True,diabetes
CCOC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccccc32)c1C,310.35,3.301,2,3,True,diabetes
O=C1Nc2cccc(Br)c2/C1=C/c1cc2c([nH]1)CCCC2,343.22,4.149,2,1,True,diabetes
CN(C)c1ccc(/C=C2\C(=O)Nc3ccccc32)c2ccccc12,314.39,4.399,1,2,True,diabetes
COc1ccc2c(c1)/C(=C/c1cnc[nH]1)C(=O)N2,241.25,1.911,2,3,True,diabetes
Cc1cc(C)c(/C=C2\C(=O)Nc3ccc(Cl)cc32)[nH]1,272.74,3.778,2,1,True,diabetes
CN(C)S(=O)(=O)c1ccc2c(c1)/C(=C/c1cc3c([nH]1)CCCC3)C(=O)N2,371.46,2.637,2,3,True,diabetes
O=CN1CCN(c2ccc(/C=C3\C(=O)Nc4ccccc43)cc2)CC1,333.39,2.458,1,3,True,diabetes
Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1,238.29,3.124,2,1,True,diabetes
O=C1Nc2ccccc2/C1=C\c1ccc(O)cc1,237.26,2.885,2,2,True,diabetes
CN(C)c1ccc(/C=C2\C(=O)Nc3ccccc32)cc1,264.33,3.245,1,2,True,diabetes
Cc1cccc2c1/C(=C/c1ccc(N3CCN(C=O)CC3)cc1)C(=O)N2,347.42,2.766,1,3,True,diabetes
Cc1cccc2c1/C(=C/c1ccc(N(C)C)c3ccccc13)C(=O)N2,328.42,4.707,1,2,True,diabetes
Cc1cccc2c1/C(=C/c1ccc(N3CCOCC3)cc1)C(=O)N2,320.39,3.324,1,3,True,diabetes
Cc1cc(C)c(/C=C2\C(=O)Nc3ccc(NC(=O)c4ccc(CN5CCN(C)CC5)cc4)cc32)[nH]1,469.59,4.124,3,4,True,diabetes
Nc1ccc2c(c1)/C(=C\c1ccc(-c3ccoc3)o1)C(=O)N2,292.29,3.615,2,4,True,diabetes
Nc1ccc2c(c1)/C(=C\c1ccc(Br)o1)C(=O)N2,305.13,3.117,2,3,True,diabetes
CCN(CC)c1ccc(/C=C2/C(=O)Nc3ccc(N)cc32)cc1,307.4,3.608,2,3,True,diabetes
COc1ccc(/C=C2/C(=O)Nc3ccc(N)cc32)cc1,266.3,2.77,2,3,True,diabetes
COc1ccc(/C=C2\C(=O)Nc3ccc(N)cc32)cc1,266.3,2.77,2,3,True,diabetes
Cc1cc(C)c(/C=C2\C(=O)Nc3ccc(N)cc32)[nH]1,253.31,2.706,3,2,True,diabetes
Nc1ccc2c(c1)/C(=C/c1ccc[nH]1)C(=O)N2,225.25,2.09,3,2,True,diabetes
O=C1Nc2ccc([N+](=O)[O-])cc2/C1=C\c1ccc(-c2ccsc2)o1,338.34,4.409,1,5,True,diabetes
O=C1Nc2ccc([N+](=O)[O-])cc2/C1=C\c1ccc(-c2ccoc2)o1,322.28,3.941,1,5,True,diabetes
Cc1cc(C)c(/C=C2\C(=O)Nc3ccc(-c4cccnc4)cc32)[nH]1,315.38,4.186,2,2,True,diabetes
Cc1cc(C)c(/C=C2\C(=O)Nc3ccc(-c4occc4C)cc32)[nH]1,318.38,4.693,2,2,True,diabetes
Cn1nccc1-c1ccc2c(c1)/C(=C/c1ccc[nH]1)C(=O)N2,290.33,2.908,2,2,True,diabetes
O=C1Nc2ccc(-c3ccco3)cc2/C1=C/c1ccc[nH]1,276.29,3.767,2,2,True,diabetes
O=C1Nc2ccc([N+](=O)[O-])cc2/C1=C\c1ccc(Br)o1,335.11,3.443,1,4,True,diabetes
O=C1Nc2ccc([N+](=O)[O-])cc2/C1=C/c1c[nH]c2ccccc12,305.29,3.569,2,3,True,diabetes
Cc1cc(C)c(/C=C2\C(=O)Nc3ccc(Br)cc32)[nH]1,317.19,3.887,2,1,True,diabetes
Cc1ccc2c(c1)/C(=C/c1[nH]c(C)cc1C)C(=O)N2,252.32,3.433,2,1,True,diabetes
Cc1ccc2c(c1)/C(=C/c1ccc[nH]1)C(=O)N2,224.26,2.816,2,1,True,diabetes
COc1cccc2c1NC(=O)/C2=C\c1[nH]c(C)cc1C,268.32,3.133,2,2,True,diabetes
COc1ccc2c(c1)/C(=C/c1[nH]c(C)cc1C)C(=O)N2,268.32,3.133,2,2,True,diabetes
Cc1cc(C)c(/C=C2\C(=O)Nc3ccc(OC(F)(F)F)cc32)[nH]1,322.29,4.023,2,2,True,diabetes
CC(=O)N1CCC(Nc2ncc3c(n2)-c2c(c(C(N)=O)nn2C)CC3)CC1,369.43,0.497,2,6,True,diabetes
Cn1nc(C(N)=O)c2c1-c1nc(NC3CCN(C(=O)c4ccccc4)CC3)ncc1CC2,431.5,1.791,2,6,True,diabetes
C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCC(=O)NO)cc23)c1,434.5,4.198,3,7,True,diabetes
CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C,361.49,2.313,2,4,True,diabetes
CC(C)(C)C(=O)N1Cc2c(NC(=O)c3cc(F)cc(F)c3)n[nH]c2C1(C)C,376.41,3.564,2,3,True,diabetes
Cc1cc(OCc2ccc(F)cc2F)c(Br)c(=O)n1-c1cnc(CO)cn1,438.23,3.048,1,5,True,diabetes
CC(C)(C)c1cc(NC(=O)Nc2ccc(NC(=O)c3ncccc3O)cc2)no1,395.42,3.969,4,6,True,diabetes
Cc1cc(OCc2ccc(F)cc2F)c(Br)c(=O)n1Cc1ccc(CN(C)C)cc1,477.35,4.886,0,3,True,diabetes
COc1ccc(N2CCN(C)CC2)cc1Nc1ncc2c(n1)-c1c(c(C(N)=O)nn1C)CC2,448.53,1.579,2,8,True,diabetes
CC(C)COC(=O)Nc1ccc(-c2cnc3c(-c4ccc(N5CCN(C)CC5)cc4)cnn3c2N)cc1,499.62,4.602,2,7,True,diabetes
CN1CCN(c2ccc(NC(=O)c3ccc4c(c3)/C(=C3/Nc5ccccc5C3=O)C(=O)N4)cc2)CC1,479.54,3.662,3,6,True,diabetes
N#Cc1c(N)nc(SCc2ccccc2)c(C#N)c1-c1ccsc1,348.46,4.428,1,6,True,diabetes
COc1ccc(CSc2nc(N)c(C#N)c(-c3ccsc3)c2C#N)cc1,378.48,4.437,1,7,True,diabetes
Cc1ccc(CSc2nc(N)c(C#N)c(-c3ccsc3)c2C#N)cc1,362.48,4.736,1,6,True,diabetes
N#Cc1c(N)nc(SCC(=O)c2ccccc2)c(C#N)c1-c1ccsc1,376.47,4.111,1,7,True,diabetes
N#Cc1c(N)nc(SCC(=O)c2ccc(Cl)cc2)c(C#N)c1-c1ccsc1,410.91,4.764,1,7,True,diabetes
COc1ccc(C(=O)CSc2nc(N)c(C#N)c(-c3ccsc3)c2C#N)cc1,406.49,4.119,1,8,True,diabetes
Cc1ccc(C(=O)CSc2nc(N)c(C#N)c(-c3ccsc3)c2C#N)cc1,390.49,4.419,1,7,True,diabetes
N#Cc1ccc(C(=O)CSc2nc(N)c(C#N)c(-c3ccsc3)c2C#N)cc1,401.48,3.982,1,8,True,diabetes
N#Cc1c(N)nc(SCC(=O)c2cccc(Cl)c2)c(C#N)c1-c1ccsc1,410.91,4.764,1,7,True,diabetes
Nc1ncnc2c1c(-c1cnc3[nH]ccc3c1)nn2C1CCCC1,319.37,3.067,2,5,True,diabetes
CC(C)n1nc(-c2ccc(Br)c(O)c2)c2c(N)ncnc21,348.2,3.125,2,5,True,diabetes
CC(C)n1nc(-c2ccc3ncccc3c2)c2c(N)ncnc21,304.36,3.205,1,5,True,diabetes
COc1ccc(-c2nn(C3CCC3)c3ncnc(N)c23)cc1OC,325.37,2.818,1,6,True,diabetes
CC(C)n1nc(-c2cccc(O)c2)c2c(N)ncnc21,269.31,2.362,2,5,True,diabetes
Cn1nc(-c2ccc3ccccc3c2)c2c(N)ncnc21,275.31,2.766,1,4,True,diabetes
Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc12,397.48,4.363,3,4,True,diabetes
COc1ccccc1N1CCN(c2ncnc3[nH]nc(Br)c23)CC1,389.26,2.451,1,6,True,diabetes
NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1ccccc1,279.3,1.82,3,4,True,diabetes
O=C(Cc1cccc2cnccc12)Nc1scnc1-c1cscn1,352.44,3.996,1,6,True,diabetes
C(#Cc1n[nH]c2ccccc12)c1ccncc1,219.25,2.358,1,2,True,diabetes
O=c1[nH]nc(-c2ccnc(NC3CCCCC3)c2)n1-c1ccc2ccccc2c1,385.47,4.52,2,4,True,diabetes
O=c1[nH]nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2ccccc2c1,387.44,3.367,2,5,True,diabetes
O=c1[nH]nc(-c2ccnc(NC3CCCOC3)c2)n1-c1ccc2ccccc2c1,387.44,3.367,2,5,True,diabetes
Nc1nccc2cc(O[C@H]3CCCNC3)ccc12,243.31,1.948,2,4,True,diabetes
O=c1n(Cc2ccccn2)nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2ccccc2c1,478.56,4.283,1,6,True,diabetes
COc1cc(O)c2c(c1)CCC[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,364.39,1.52,3,7,True,diabetes
COc1cc(O)c2c(c1)CCC[C@H](O)CC(=O)/C=C\C[C@H](C)OC2=O,348.4,2.549,2,6,True,diabetes
COc1cc(O)c2c(c1)CCC[C@H](O)CC(=O)/C=C/C[C@H](C)OC2=O,348.4,2.549,2,6,True,diabetes
COc1cc(O)c2c(c1)CCCCCC(=O)/C=C\C[C@H](C)OC2=O,332.4,3.578,1,5,True,diabetes
CCNC(=O)Nc1ccc(Oc2ncnc(N)c2/C=N/OC)cc1Cl,364.79,2.626,3,7,True,diabetes
O=C(Cc1cccc2cnccc12)Nc1scc(Cl)c1-c1ncn[nH]1,369.84,3.916,2,5,True,diabetes
CNc1cncc(-c2c[nH]c(=O)c(NC(=O)c3ccc(N4CCC[C@H]4CN4CCCC4)cc3)c2)n1,473.58,3.191,3,7,True,diabetes
CNc1nc(-c2ccc3c(N)n[nH]c3c2)cc(N2C[C@@H](C(=O)NC3CCCCC3)CC[C@H]2C)n1,462.6,3.698,4,7,True,diabetes
CC(=O)N1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4cccc([N+](=O)[O-])c4)c3c2)CC1,473.46,4.442,1,6,True,diabetes
Cc1c(N)ccc2[nH]c(-c3ccc(N)cc3)nc12,238.29,2.703,3,3,True,diabetes
Oc1ccc(NCn2nnc3ccccc32)cc1,240.27,2.207,2,4,True,diabetes
Cn1cc(C2=C(c3cn(CCCSC(=N)N)c4ccccc34)C(=O)NC2=O)c2ccccc21,457.56,3.717,3,4,True,diabetes
Cc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)c(C#N)cc2F)n[nH]1,355.35,3.575,3,6,True,diabetes
O=C(c1ccc(-c2ccccn2)s1)N1N=C(c2cccnc2)CC1c1ccccc1O,426.5,4.902,1,6,True,diabetes
CCOC(=O)C1=C2C(=NC1=O)c1cccc3cccc2c13,277.28,2.499,0,3,True,diabetes
CN(C[C@@H]1COCCO1)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1,495.56,2.153,1,7,True,diabetes
CCCNCc1cncc(-c2cnc3[nH]nc(-c4nc5cc(OC)ccc5[nH]4)c3c2)c1,413.49,4.071,3,6,True,diabetes
COCCNCc1cncc(-c2cnc3[nH]nc(-c4nc5cc(N6CCN(C)CC6)ccc5[nH]4)c3c2)c1,497.61,3.051,3,8,True,diabetes
CC(C)NCc1cncc(-c2cnc3[nH]nc(-c4nc5cc(N6CCN(C)CC6)ccc5[nH]4)c3c2)c1,481.61,3.813,3,7,True,diabetes
CCN(CC)CCc1ccc(Nc2nccc(-c3c[nH]c4ncccc34)n2)cc1,386.5,4.648,2,5,True,diabetes
Oc1ccccc1Nc1nccc(-c2c[nH]c3ncccc23)n1,303.33,3.469,3,5,True,diabetes
Cc1cc(N)ccc1Nc1nccc(-c2c[nH]c3ncccc23)n1,316.37,3.654,3,5,True,diabetes
COc1cc2c(cc1OC)/C(=C\c1ccc(OC(=O)c3cnccn3)cc1)C(=O)N2,403.39,3.206,1,7,True,diabetes
Cc1cc2c(F)c(Oc3ncnc(N)c3/C=N/OCCCN3CCNCC3)ccc2[nH]1,427.48,2.426,3,8,True,diabetes
Cc1cc(CCN2CCN(C)CC2)ccc1Nc1nccc(-c2c[nH]c3ncccc23)n1,427.56,3.862,2,6,True,diabetes
NC1CCN(c2nccc(-c3c[nH]c4ncccc34)n2)CC1,294.36,1.947,2,5,True,diabetes
N[C@H]1CC[C@@H](Nc2nccc(-c3c[nH]c4ncccc34)n2)CC1,308.39,2.702,3,5,True,diabetes
Cc1ccccc1Nc1nccc(-c2c[nH]c3ncccc23)n1,301.35,4.072,2,4,True,diabetes
O[C@H]1CC[C@@H](Nc2nccc(-c3c[nH]c4ncccc34)n2)CC1,309.37,2.735,3,5,True,diabetes
c1cnc2[nH]cc(-c3ccnc(N[C@@H]4C[C@@H]5CC[C@@H]4C5)n3)c2c1,305.39,3.62,2,4,True,diabetes
CN(C)CCN(C)C(=O)c1ccc2nc(-c3n[nH]c4ncc(-c5cncc6ccccc56)cc34)[nH]c2c1,490.57,4.35,2,6,True,diabetes
CO[C@H]1CC[C@@H](Nc2nccc(-c3c[nH]c4ncccc34)n2)CC1,323.4,3.389,2,5,True,diabetes
c1cnc2[nH]cc(-c3ccnc(NCC4CCCCC4)n3)c2c1,307.4,4.012,2,4,True,diabetes
Fc1ccccc1Nc1nccc(-c2c[nH]c3ncccc23)n1,305.32,3.903,2,4,True,diabetes
CCCCNCc1cncc(-c2cnc3[nH]nc(-c4nc5cc(OC)ccc5[nH]4)c3c2)c1,427.51,4.462,3,6,True,diabetes
COc1cc2[nH]c3c(c2cc1OC)C(c1cccc(O)c1)CNC3=O,338.36,2.766,3,4,True,diabetes
CN(C)Cc1cncc(-c2ccc3[nH]c(-c4n[nH]c5ncc(N6CCN(C)CC6)cc45)nc3c2)c1,467.58,3.377,2,7,True,diabetes
COc1cc2[nH]c3c(c2cc1OC)C(c1ccc(O)cc1)CNC3=O,338.36,2.766,3,4,True,diabetes
CNCc1cncc(-c2cnc3[nH]nc(-c4nc5cc(N6CCN(C)CC6)ccc5[nH]4)c3c2)c1,453.55,3.034,3,7,True,diabetes
COc1cc(Nc2nccc(-c3c[nH]c4ncccc34)n2)cc(OC)c1OC,377.4,3.789,2,7,True,diabetes
COCc1cccc2[nH]c(-c3n[nH]c4ncc(-c5c[nH]c6ncccc56)cc34)nc12,395.43,4.191,3,5,True,diabetes
CNCc1cncc(-c2cnc3[nH]nc(-c4nc5cc(OC)ccc5[nH]4)c3c2)c1,385.43,3.291,3,6,True,diabetes
CCC(=O)Cc1ccc(Oc2ncnc(N)c2/C=N/OC)cc1Cl,348.79,3.006,1,7,True,diabetes
CNCc1cncc(-c2cnc3[nH]nc(-c4nc5cc6c(cc5[nH]4)OC(F)(F)O6)c3c2)c1,435.39,3.604,3,7,True,diabetes
Cc1cc(CCO)ccc1Nc1nccc(-c2c[nH]c3ncccc23)n1,345.41,3.607,3,5,True,diabetes
CCCNCc1cncc(-c2cnc3[nH]nc(-c4nc5cc(N6CCN(C)CC6)ccc5[nH]4)c3c2)c1,481.61,3.815,3,7,True,diabetes
COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,383.41,1.785,1,8,True,diabetes
CN1CCC[C@H]1c1cccnc1,162.24,1.848,0,2,True,diabetes
CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,361.37,1.544,1,5,True,diabetes
CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,232.24,1.423,1,3,True,diabetes
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,357.79,3.927,1,3,True,diabetes
CC1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,233.24,-0.795,1,4,True,diabetes
C[C@]1(Cn2ccnn2)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,300.3,-1.523,1,6,True,diabetes
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,331.35,1.583,2,4,True,diabetes
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,319.34,1.268,2,4,True,diabetes
CC(N)Cc1ccccc1,135.21,1.576,1,1,True,diabetes
O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O[N+](=O)[O-],236.14,-1.062,0,8,True,diabetes
CN1CCN2c3ccccc3Cc3ccccc3C2C1,264.37,3.084,0,2,True,diabetes
CN(C)CCCN1c2ccccc2CCc2ccccc21,280.42,3.875,0,2,True,diabetes
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,365.84,2.083,2,4,True,diabetes
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,303.29,1.774,0,4,True,diabetes
Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,441.55,4.374,2,6,True,diabetes
CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,430.38,2.88,2,5,True,diabetes
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,284.75,3.154,0,2,True,diabetes
COCCc1ccc(OCC(O)CNC(C)C)cc1,267.37,1.613,2,4,True,diabetes
CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,268.36,4.829,2,2,True,diabetes
CNC1(C)C2CCC(C2)C1(C)C,167.3,2.421,1,1,True,diabetes
C[N+](C)(C)CCOC(N)=O.[Cl-],182.65,-3.208,1,2,True,diabetes
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,252.27,1.77,2,2,True,diabetes
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,314.86,4.528,0,2,True,diabetes
COc1c2occc2cc2ccc(=O)oc12,216.19,2.548,0,4,True,diabetes
NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,305.16,0.288,2,4,True,diabetes
CCOc1ccc2nc(S(N)(=O)=O)sc2c1,258.32,1.342,1,5,True,diabetes
CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,236.28,-1.424,1,5,True,diabetes
CC(=O)Nc1nnc(S(N)(=O)=O)s1,222.25,-0.856,2,6,True,diabetes
NCc1ccc(S(N)(=O)=O)cc1,186.24,-0.207,2,3,True,diabetes
Nc1ccc(S(N)(=O)=O)cc1,172.21,-0.084,2,3,True,diabetes
N=C(N)N/N=C/c1c(Cl)cccc1Cl,231.09,1.81,3,2,True,diabetes
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,290.32,1.258,2,7,True,diabetes
O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,398.4,3.702,3,7,True,diabetes
O=c1ccc2ccccc2o1,146.14,1.793,0,2,True,diabetes
COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,414.53,3.369,0,6,True,diabetes
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,266.34,0.452,3,4,True,diabetes
CC(=O)Oc1ccccc1C(=O)O,180.16,1.31,1,3,True,diabetes
CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,407.51,4.946,0,4,True,diabetes
CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,307.43,2.393,2,4,True,diabetes
O=C(O)c1cc(/N=N/c2ccc(O)c(C(=O)O)c2)ccc1O,302.24,2.91,4,6,True,diabetes
CC(C)NCC(O)COc1cccc2ccccc12,259.35,2.578,2,3,True,diabetes
CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,266.34,1.383,3,4,True,diabetes
CN(CCCl)CCCl,156.06,1.396,0,1,True,diabetes
CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,334.4,0.861,2,4,True,diabetes
N[C@@H]1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]12,416.36,1.894,2,5,True,diabetes
CN/C(=N\CCSCc1nc[nH]c1C)NC#N,252.35,0.597,3,4,True,diabetes
COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,375.4,1.98,2,5,True,diabetes
CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,328.41,2.135,4,4,True,diabetes
COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,401.44,2.371,2,5,True,diabetes
C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,361.37,1.544,1,5,True,diabetes
CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN,389.39,0.966,2,7,True,diabetes
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2,466.63,2.391,2,7,True,diabetes
CCCC(CCC)C(=O)[O-].[Na+],166.2,-2.043,0,2,True,diabetes
CC(C)NCC(O)c1ccc(O)c(O)c1,211.26,1.129,4,4,True,diabetes
NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,297.75,-0.351,3,5,True,diabetes
NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,330.75,1.891,3,5,True,diabetes
CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,248.72,2.524,2,4,True,diabetes
COc1ccc2c(C(=S)N(C)CC(=O)O)cccc2c1C(F)(F)F,357.35,3.559,1,3,True,diabetes
Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,255.32,1.526,2,5,True,diabetes
Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,264.31,1.168,2,5,True,diabetes
Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,250.28,0.86,2,5,True,diabetes
C=CCC1(C(C)CCC)C(=O)NC(=S)NC1=O,254.35,1.516,2,3,True,diabetes
CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,242.34,1.35,2,3,True,diabetes
CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O,236.27,1.249,2,3,True,diabetes
C=CCC1(C(C)C#CCC)C(=O)NC(=O)N(C)C1=O,262.31,1.307,1,3,True,diabetes
CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,232.24,0.7,2,3,True,diabetes
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,309.33,4.435,1,2,True,diabetes
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,253.28,1.366,2,5,True,diabetes
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,326.83,3.723,1,4,True,diabetes
CNCCC=C1c2ccccc2CCc2ccccc21,263.38,3.826,1,1,True,diabetes
Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,278.34,1.476,2,5,True,diabetes
C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,238.29,1.351,2,3,True,diabetes
CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,226.28,1.185,2,3,True,diabetes
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,226.28,1.185,2,3,True,diabetes
CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O,236.27,1.201,1,3,True,diabetes
CCC(C)C1(CC)C(=O)NC(=O)NC1=O,212.25,0.795,2,3,True,diabetes
C=CCC1(C(C)C)C(=O)NC(=O)NC1=O,210.23,0.571,2,3,True,diabetes
CCC1(CC)C(=O)NC(=O)N(C)C1=O,198.22,0.501,1,3,True,diabetes
CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,299.76,2.951,1,3,True,diabetes
N=C(N)c1ccc(CNC(=O)[C@@H]2CCN2C(=O)[C@H](NCC(=O)O)C2CCCCC2)cc1,429.52,0.811,5,5,True,diabetes
O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,315.72,3.038,1,4,True,diabetes
Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,267.31,1.674,2,5,True,diabetes
COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,280.31,0.868,2,6,True,diabetes
C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,224.26,0.961,2,3,True,diabetes
CC(=O)NS(=O)(=O)c1ccc(N)cc1,214.25,0.094,2,4,True,diabetes
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,393.47,4.512,2,5,True,diabetes
C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,303.14,3.606,1,3,True,diabetes
O=C(O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl,331.18,3.749,1,4,True,diabetes
Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,250.34,3.573,1,2,True,diabetes
COc1ccc2[nH]cc(CCNC(C)=O)c2c1,232.28,1.855,2,2,True,diabetes
Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,293.37,3.129,0,2,True,diabetes
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,385.51,2.088,0,6,True,diabetes
C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,211.22,0.442,4,4,True,diabetes
CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2,276.38,1.963,1,3,True,diabetes
CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,267.33,2.85,2,3,True,diabetes
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,375.87,4.426,1,3,True,diabetes
N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,340.43,2.883,4,4,True,diabetes
Nc1ccc(C(=O)NCC(=O)O)cc1,194.19,0.083,3,3,True,diabetes
Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,266.3,2.651,1,4,True,diabetes
NCCc1ccc(O)c(O)c1,153.18,0.599,3,3,True,diabetes
NC(=O)NO,76.05,-0.956,3,2,True,diabetes
COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,414.41,2.409,1,8,True,diabetes
NNC(=O)c1ccncc1,137.14,-0.315,2,3,True,diabetes
O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,258.23,0.088,1,4,True,diabetes
O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,255.27,2.291,1,2,True,diabetes
CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,272.37,1.09,3,4,True,diabetes
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,494.01,3.642,3,5,True,diabetes
CC[C@H](c1ccc(O)cc1)[C@@H](CC)c1ccc(O)cc1,270.37,4.785,2,2,True,diabetes
CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,441.58,1.983,2,6,True,diabetes
CN(C)/N=N/c1[nH]cnc1C(N)=O,182.19,0.069,2,4,True,diabetes
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,267.25,-1.98,4,8,True,diabetes
