smiles,molecular_weight,logp,hbd,hba,passes_lipinski,is_valid
O=C(O)c1cc2cc(CO)ccc2oc1=O,220.17999999999998,0.9834999999999998,2,4,True,True
COc1cccc2cc(C(=O)O)c(=O)oc12,220.17999999999995,1.4997999999999998,1,4,True,True
O=C(O)c1cc2ccccc2sc1=O,206.22199999999998,1.9597000000000002,1,3,True,True
COC(=O)c1cc2cc(CO)ccc2oc1=O,234.20699999999997,1.0718999999999999,1,5,True,True
CCOC(=O)c1cc2cc(CO)ccc2oc1=O,248.23399999999995,1.462,1,5,True,True
CCOC(=O)c1cc2ccc(OC)cc2oc1=O,248.23399999999995,1.9782999999999997,0,5,True,True
O=c1ccc2cc(CO)ccc2o1,176.171,1.2852999999999999,1,3,True,True
NCc1ccc2oc(=O)ccc2c1,175.18699999999998,1.2517,1,3,True,True
O=c1ccc2cc(C[N+]34CN5CN(CN(C5)C3)C4)ccc2o1.[Cl-],334.807,-2.1943999999999955,0,5,True,True
COc1cc(C(=O)O)cc(OC)c1O,198.17399999999998,1.1076,2,4,True,True
O=C(O)c1cc(O)c(O)c(O)c1,170.11999999999998,0.5015999999999998,4,4,True,True
COc1cc(/C=C/C(=O)O)ccc1O,194.186,1.4986,2,3,True,True
O=C(O)/C=C/c1ccc(O)c(O)c1,180.159,1.1956,3,3,True,True
O=C(O)/C=C/c1ccc(O)cc1,164.16,1.49,2,2,True,True
Oc1ccccc1,94.11299999999999,1.3921999999999999,1,1,True,True
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,302.23800000000006,1.988,5,7,True,True
O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,302.194,1.3127999999999997,4,8,True,True
COc1cc2c(cc1OC)C(C1CCCCC1)N(S(N)(=O)=O)CC2,354.4720000000001,2.386800000000001,1,4,True,True
COc1cc2c(cc1OC)C(C1CCCC1)N(S(N)(=O)=O)CC2,340.4450000000001,1.9967,1,4,True,True
CCCCC1c2cc(OC)c(OC)cc2CCN1S(N)(=O)=O,328.434,1.9967000000000001,1,4,True,True
COc1cc2c(cc1OC)C(C1CC1)N(S(N)(=O)=O)CC2,312.3910000000001,1.2165,1,4,True,True
